time,funding
2024-06-20 08:00:00+00:00,0.0001
2024-06-20 16:00:00+00:00,3.971e-05
2024-06-21 00:00:00+00:00,0.0001
2024-06-21 08:00:00+00:00,8.524e-05
2024-06-21 16:00:00+00:00,0.0001
2024-06-22 00:00:00+00:00,-6.686e-05
2024-06-22 08:00:00+00:00,7.975e-05
2024-06-22 16:00:00+00:00,0.0001
2024-06-23 00:00:00+00:00,0.0001
2024-06-23 08:00:00+00:00,2.288e-05
2024-06-23 16:00:00+00:00,0.0001
2024-06-24 00:00:00.002000+00:00,0.0001
2024-06-24 08:00:00+00:00,0.0001
2024-06-24 16:00:00+00:00,6.262e-05
2024-06-25 00:00:00+00:00,4.015e-05
2024-06-25 08:00:00+00:00,9.318e-05
2024-06-25 16:00:00+00:00,0.0001
2024-06-26 00:00:00.002000+00:00,0.0001
2024-06-26 08:00:00+00:00,0.0001
2024-06-26 16:00:00+00:00,0.0001
2024-06-27 00:00:00+00:00,0.0001
2024-06-27 08:00:00.001000+00:00,0.0001
2024-06-27 16:00:00+00:00,0.0001
2024-06-28 00:00:00+00:00,0.0001
2024-06-28 08:00:00+00:00,0.0001
2024-06-28 16:00:00+00:00,0.0001
2024-06-29 00:00:00.001000+00:00,6.232e-05
2024-06-29 08:00:00+00:00,-6.295e-05
2024-06-29 16:00:00+00:00,-2.858e-05
2024-06-30 00:00:00+00:00,5.851e-05
2024-06-30 08:00:00+00:00,0.0001
2024-06-30 16:00:00+00:00,7.921e-05
2024-07-01 00:00:00+00:00,0.0001
2024-07-01 08:00:00+00:00,0.0001
2024-07-01 16:00:00.001000+00:00,0.0001
2024-07-02 00:00:00+00:00,0.0001
2024-07-02 08:00:00+00:00,0.0001
2024-07-02 16:00:00+00:00,0.0001
2024-07-03 00:00:00+00:00,0.0001
2024-07-03 08:00:00.001000+00:00,0.0001
2024-07-03 16:00:00+00:00,0.0001
2024-07-04 00:00:00+00:00,0.0001
2024-07-04 08:00:00+00:00,8.486e-05
2024-07-04 16:00:00+00:00,0.0001
2024-07-05 00:00:00+00:00,6.933e-05
2024-07-05 08:00:00+00:00,4.423e-05
2024-07-05 16:00:00+00:00,3.45e-05
2024-07-06 00:00:00+00:00,9.315e-05
2024-07-06 08:00:00+00:00,0.0001
2024-07-06 16:00:00+00:00,9.284e-05
2024-07-07 00:00:00.001000+00:00,5.813e-05
2024-07-07 08:00:00+00:00,7.974e-05
2024-07-07 16:00:00+00:00,5.139e-05
2024-07-08 00:00:00+00:00,0.0001
2024-07-08 08:00:00+00:00,1.959e-05
2024-07-08 16:00:00+00:00,0.0001
2024-07-09 00:00:00+00:00,3.514e-05
2024-07-09 08:00:00.001000+00:00,7.424e-05
2024-07-09 16:00:00+00:00,0.0001
2024-07-10 00:00:00+00:00,5.693e-05
2024-07-10 08:00:00+00:00,0.0001
2024-07-10 16:00:00+00:00,0.0001
2024-07-11 00:00:00.002000+00:00,0.0001
2024-07-11 08:00:00.002000+00:00,0.0001
2024-07-11 16:00:00.004000+00:00,1.654e-05
2024-07-12 00:00:00+00:00,0.0001
2024-07-12 08:00:00+00:00,0.0001
2024-07-12 16:00:00+00:00,9.818e-05
2024-07-13 00:00:00+00:00,0.0001
2024-07-13 08:00:00+00:00,0.0001
2024-07-13 16:00:00+00:00,4.826e-05
2024-07-14 00:00:00+00:00,0.0001
2024-07-14 08:00:00+00:00,0.0001
2024-07-14 16:00:00+00:00,0.0001
2024-07-15 00:00:00+00:00,0.0001
2024-07-15 08:00:00+00:00,0.0001
2024-07-15 16:00:00+00:00,3.789e-05
2024-07-16 00:00:00+00:00,0.0001
2024-07-16 08:00:00+00:00,7.333e-05
2024-07-16 16:00:00+00:00,-2.107e-05
2024-07-17 00:00:00+00:00,5.755e-05
2024-07-17 08:00:00.001000+00:00,0.0001
2024-07-17 16:00:00+00:00,8.693e-05
2024-07-18 00:00:00+00:00,8.15e-05
2024-07-18 08:00:00+00:00,0.0001
2024-07-18 16:00:00+00:00,0.0001
2024-07-19 00:00:00+00:00,9.977e-05
2024-07-19 08:00:00+00:00,0.0001
2024-07-19 16:00:00+00:00,0.0001
2024-07-20 00:00:00.001000+00:00,-4.271e-05
2024-07-20 08:00:00+00:00,0.0001
2024-07-20 16:00:00+00:00,1.021e-05
2024-07-21 00:00:00+00:00,9.138e-05
2024-07-21 08:00:00+00:00,5.651e-05
2024-07-21 16:00:00+00:00,1.482e-05
2024-07-22 00:00:00+00:00,0.0001
2024-07-22 08:00:00+00:00,0.0001
2024-07-22 16:00:00+00:00,8.047e-05
2024-07-23 00:00:00+00:00,0.0001
2024-07-23 08:00:00+00:00,4.96e-06
2024-07-23 16:00:00+00:00,5.549e-05
2024-07-24 00:00:00+00:00,0.0001
2024-07-24 08:00:00+00:00,0.0001
2024-07-24 16:00:00+00:00,7.503e-05
2024-07-25 00:00:00+00:00,1.016e-05
2024-07-25 08:00:00+00:00,7.908e-05
2024-07-25 16:00:00+00:00,5.126e-05
2024-07-26 00:00:00+00:00,3.927e-05
2024-07-26 08:00:00+00:00,4.644e-05
2024-07-26 16:00:00+00:00,0.0001
2024-07-27 00:00:00+00:00,0.0001
2024-07-27 08:00:00+00:00,0.0001
2024-07-27 16:00:00+00:00,0.0001
2024-07-28 00:00:00+00:00,8.357e-05
2024-07-28 08:00:00+00:00,-5.332e-05
2024-07-28 16:00:00.001000+00:00,-5.028e-05
2024-07-29 00:00:00.001000+00:00,-3.8e-05
2024-07-29 08:00:00+00:00,0.0001
2024-07-29 16:00:00.001000+00:00,0.0001
2024-07-30 00:00:00+00:00,9.91e-05
2024-07-30 08:00:00.001000+00:00,0.0001
2024-07-30 16:00:00+00:00,8.895e-05
2024-07-31 00:00:00+00:00,-1.067e-05
2024-07-31 08:00:00+00:00,0.0001
2024-07-31 16:00:00+00:00,4.048e-05
2024-08-01 00:00:00+00:00,-2.284e-05
2024-08-01 08:00:00+00:00,-2.26e-06
2024-08-01 16:00:00+00:00,6.34e-06
2024-08-02 00:00:00+00:00,0.0001
